input_image_path,gt_image_path
./train_input/TRAIN_08697.png,./train_gt/TRAIN_08697.png
./train_input/TRAIN_08698.png,./train_gt/TRAIN_08698.png
./train_input/TRAIN_08699.png,./train_gt/TRAIN_08699.png
./train_input/TRAIN_08700.png,./train_gt/TRAIN_08700.png
./train_input/TRAIN_08701.png,./train_gt/TRAIN_08701.png
./train_input/TRAIN_08702.png,./train_gt/TRAIN_08702.png
./train_input/TRAIN_08703.png,./train_gt/TRAIN_08703.png
./train_input/TRAIN_08704.png,./train_gt/TRAIN_08704.png
./train_input/TRAIN_08705.png,./train_gt/TRAIN_08705.png
./train_input/TRAIN_08706.png,./train_gt/TRAIN_08706.png
./train_input/TRAIN_08707.png,./train_gt/TRAIN_08707.png
./train_input/TRAIN_08708.png,./train_gt/TRAIN_08708.png
./train_input/TRAIN_08709.png,./train_gt/TRAIN_08709.png
./train_input/TRAIN_08710.png,./train_gt/TRAIN_08710.png
./train_input/TRAIN_08711.png,./train_gt/TRAIN_08711.png
./train_input/TRAIN_08712.png,./train_gt/TRAIN_08712.png
./train_input/TRAIN_08713.png,./train_gt/TRAIN_08713.png
./train_input/TRAIN_08714.png,./train_gt/TRAIN_08714.png
./train_input/TRAIN_08715.png,./train_gt/TRAIN_08715.png
./train_input/TRAIN_08716.png,./train_gt/TRAIN_08716.png
./train_input/TRAIN_08717.png,./train_gt/TRAIN_08717.png
./train_input/TRAIN_08718.png,./train_gt/TRAIN_08718.png
./train_input/TRAIN_08719.png,./train_gt/TRAIN_08719.png
./train_input/TRAIN_08720.png,./train_gt/TRAIN_08720.png
./train_input/TRAIN_08721.png,./train_gt/TRAIN_08721.png
./train_input/TRAIN_08722.png,./train_gt/TRAIN_08722.png
./train_input/TRAIN_08723.png,./train_gt/TRAIN_08723.png
./train_input/TRAIN_08724.png,./train_gt/TRAIN_08724.png
./train_input/TRAIN_08725.png,./train_gt/TRAIN_08725.png
./train_input/TRAIN_08726.png,./train_gt/TRAIN_08726.png
./train_input/TRAIN_08727.png,./train_gt/TRAIN_08727.png
./train_input/TRAIN_08728.png,./train_gt/TRAIN_08728.png
./train_input/TRAIN_08729.png,./train_gt/TRAIN_08729.png
./train_input/TRAIN_08730.png,./train_gt/TRAIN_08730.png
./train_input/TRAIN_08731.png,./train_gt/TRAIN_08731.png
./train_input/TRAIN_08732.png,./train_gt/TRAIN_08732.png
./train_input/TRAIN_08733.png,./train_gt/TRAIN_08733.png
./train_input/TRAIN_08734.png,./train_gt/TRAIN_08734.png
./train_input/TRAIN_08735.png,./train_gt/TRAIN_08735.png
./train_input/TRAIN_08736.png,./train_gt/TRAIN_08736.png
./train_input/TRAIN_08737.png,./train_gt/TRAIN_08737.png
./train_input/TRAIN_08738.png,./train_gt/TRAIN_08738.png
./train_input/TRAIN_08739.png,./train_gt/TRAIN_08739.png
./train_input/TRAIN_08740.png,./train_gt/TRAIN_08740.png
./train_input/TRAIN_08741.png,./train_gt/TRAIN_08741.png
./train_input/TRAIN_08742.png,./train_gt/TRAIN_08742.png
./train_input/TRAIN_08743.png,./train_gt/TRAIN_08743.png
./train_input/TRAIN_08744.png,./train_gt/TRAIN_08744.png
./train_input/TRAIN_08745.png,./train_gt/TRAIN_08745.png
./train_input/TRAIN_08746.png,./train_gt/TRAIN_08746.png
./train_input/TRAIN_08747.png,./train_gt/TRAIN_08747.png
./train_input/TRAIN_08748.png,./train_gt/TRAIN_08748.png
./train_input/TRAIN_08749.png,./train_gt/TRAIN_08749.png
./train_input/TRAIN_08750.png,./train_gt/TRAIN_08750.png
./train_input/TRAIN_08751.png,./train_gt/TRAIN_08751.png
./train_input/TRAIN_08752.png,./train_gt/TRAIN_08752.png
./train_input/TRAIN_08753.png,./train_gt/TRAIN_08753.png
./train_input/TRAIN_08754.png,./train_gt/TRAIN_08754.png
./train_input/TRAIN_08755.png,./train_gt/TRAIN_08755.png
./train_input/TRAIN_08756.png,./train_gt/TRAIN_08756.png
./train_input/TRAIN_08757.png,./train_gt/TRAIN_08757.png
./train_input/TRAIN_08758.png,./train_gt/TRAIN_08758.png
./train_input/TRAIN_08759.png,./train_gt/TRAIN_08759.png
./train_input/TRAIN_08760.png,./train_gt/TRAIN_08760.png
./train_input/TRAIN_08761.png,./train_gt/TRAIN_08761.png
./train_input/TRAIN_08762.png,./train_gt/TRAIN_08762.png
./train_input/TRAIN_08763.png,./train_gt/TRAIN_08763.png
./train_input/TRAIN_08764.png,./train_gt/TRAIN_08764.png
./train_input/TRAIN_08765.png,./train_gt/TRAIN_08765.png
./train_input/TRAIN_08766.png,./train_gt/TRAIN_08766.png
./train_input/TRAIN_08767.png,./train_gt/TRAIN_08767.png
./train_input/TRAIN_08768.png,./train_gt/TRAIN_08768.png
./train_input/TRAIN_08769.png,./train_gt/TRAIN_08769.png
./train_input/TRAIN_08770.png,./train_gt/TRAIN_08770.png
./train_input/TRAIN_08771.png,./train_gt/TRAIN_08771.png
./train_input/TRAIN_08772.png,./train_gt/TRAIN_08772.png
./train_input/TRAIN_08773.png,./train_gt/TRAIN_08773.png
./train_input/TRAIN_08774.png,./train_gt/TRAIN_08774.png
./train_input/TRAIN_08775.png,./train_gt/TRAIN_08775.png
./train_input/TRAIN_08776.png,./train_gt/TRAIN_08776.png
./train_input/TRAIN_08777.png,./train_gt/TRAIN_08777.png
./train_input/TRAIN_08778.png,./train_gt/TRAIN_08778.png
./train_input/TRAIN_08779.png,./train_gt/TRAIN_08779.png
./train_input/TRAIN_08780.png,./train_gt/TRAIN_08780.png
./train_input/TRAIN_08781.png,./train_gt/TRAIN_08781.png
./train_input/TRAIN_08782.png,./train_gt/TRAIN_08782.png
./train_input/TRAIN_08783.png,./train_gt/TRAIN_08783.png
./train_input/TRAIN_08784.png,./train_gt/TRAIN_08784.png
./train_input/TRAIN_08785.png,./train_gt/TRAIN_08785.png
./train_input/TRAIN_08786.png,./train_gt/TRAIN_08786.png
./train_input/TRAIN_08787.png,./train_gt/TRAIN_08787.png
./train_input/TRAIN_08788.png,./train_gt/TRAIN_08788.png
./train_input/TRAIN_08789.png,./train_gt/TRAIN_08789.png
./train_input/TRAIN_08790.png,./train_gt/TRAIN_08790.png
./train_input/TRAIN_08791.png,./train_gt/TRAIN_08791.png
./train_input/TRAIN_08792.png,./train_gt/TRAIN_08792.png
./train_input/TRAIN_08793.png,./train_gt/TRAIN_08793.png
./train_input/TRAIN_08794.png,./train_gt/TRAIN_08794.png
./train_input/TRAIN_08795.png,./train_gt/TRAIN_08795.png
./train_input/TRAIN_08796.png,./train_gt/TRAIN_08796.png
./train_input/TRAIN_08797.png,./train_gt/TRAIN_08797.png
./train_input/TRAIN_08798.png,./train_gt/TRAIN_08798.png
./train_input/TRAIN_08799.png,./train_gt/TRAIN_08799.png
./train_input/TRAIN_08800.png,./train_gt/TRAIN_08800.png
./train_input/TRAIN_08801.png,./train_gt/TRAIN_08801.png
./train_input/TRAIN_08802.png,./train_gt/TRAIN_08802.png
./train_input/TRAIN_08803.png,./train_gt/TRAIN_08803.png
./train_input/TRAIN_08804.png,./train_gt/TRAIN_08804.png
./train_input/TRAIN_08805.png,./train_gt/TRAIN_08805.png
./train_input/TRAIN_08806.png,./train_gt/TRAIN_08806.png
./train_input/TRAIN_08807.png,./train_gt/TRAIN_08807.png
./train_input/TRAIN_08808.png,./train_gt/TRAIN_08808.png
./train_input/TRAIN_08809.png,./train_gt/TRAIN_08809.png
./train_input/TRAIN_08810.png,./train_gt/TRAIN_08810.png
./train_input/TRAIN_08811.png,./train_gt/TRAIN_08811.png
./train_input/TRAIN_08812.png,./train_gt/TRAIN_08812.png
./train_input/TRAIN_08813.png,./train_gt/TRAIN_08813.png
./train_input/TRAIN_08814.png,./train_gt/TRAIN_08814.png
./train_input/TRAIN_08815.png,./train_gt/TRAIN_08815.png
./train_input/TRAIN_08816.png,./train_gt/TRAIN_08816.png
./train_input/TRAIN_08817.png,./train_gt/TRAIN_08817.png
./train_input/TRAIN_08818.png,./train_gt/TRAIN_08818.png
./train_input/TRAIN_08819.png,./train_gt/TRAIN_08819.png
./train_input/TRAIN_08820.png,./train_gt/TRAIN_08820.png
./train_input/TRAIN_08821.png,./train_gt/TRAIN_08821.png
./train_input/TRAIN_08822.png,./train_gt/TRAIN_08822.png
./train_input/TRAIN_08823.png,./train_gt/TRAIN_08823.png
./train_input/TRAIN_08824.png,./train_gt/TRAIN_08824.png
./train_input/TRAIN_08825.png,./train_gt/TRAIN_08825.png
./train_input/TRAIN_08826.png,./train_gt/TRAIN_08826.png
./train_input/TRAIN_08827.png,./train_gt/TRAIN_08827.png
./train_input/TRAIN_08828.png,./train_gt/TRAIN_08828.png
./train_input/TRAIN_08829.png,./train_gt/TRAIN_08829.png
./train_input/TRAIN_08830.png,./train_gt/TRAIN_08830.png
./train_input/TRAIN_08831.png,./train_gt/TRAIN_08831.png
./train_input/TRAIN_08832.png,./train_gt/TRAIN_08832.png
./train_input/TRAIN_08833.png,./train_gt/TRAIN_08833.png
./train_input/TRAIN_08834.png,./train_gt/TRAIN_08834.png
./train_input/TRAIN_08835.png,./train_gt/TRAIN_08835.png
./train_input/TRAIN_08836.png,./train_gt/TRAIN_08836.png
./train_input/TRAIN_08837.png,./train_gt/TRAIN_08837.png
./train_input/TRAIN_08838.png,./train_gt/TRAIN_08838.png
./train_input/TRAIN_08839.png,./train_gt/TRAIN_08839.png
./train_input/TRAIN_08840.png,./train_gt/TRAIN_08840.png
./train_input/TRAIN_08841.png,./train_gt/TRAIN_08841.png
./train_input/TRAIN_08842.png,./train_gt/TRAIN_08842.png
./train_input/TRAIN_08843.png,./train_gt/TRAIN_08843.png
./train_input/TRAIN_08844.png,./train_gt/TRAIN_08844.png
./train_input/TRAIN_08845.png,./train_gt/TRAIN_08845.png
./train_input/TRAIN_08846.png,./train_gt/TRAIN_08846.png
./train_input/TRAIN_08847.png,./train_gt/TRAIN_08847.png
./train_input/TRAIN_08848.png,./train_gt/TRAIN_08848.png
./train_input/TRAIN_08849.png,./train_gt/TRAIN_08849.png
./train_input/TRAIN_08850.png,./train_gt/TRAIN_08850.png
./train_input/TRAIN_08851.png,./train_gt/TRAIN_08851.png
./train_input/TRAIN_08852.png,./train_gt/TRAIN_08852.png
./train_input/TRAIN_08853.png,./train_gt/TRAIN_08853.png
./train_input/TRAIN_08854.png,./train_gt/TRAIN_08854.png
./train_input/TRAIN_08855.png,./train_gt/TRAIN_08855.png
./train_input/TRAIN_08856.png,./train_gt/TRAIN_08856.png
./train_input/TRAIN_08857.png,./train_gt/TRAIN_08857.png
./train_input/TRAIN_08858.png,./train_gt/TRAIN_08858.png
./train_input/TRAIN_08859.png,./train_gt/TRAIN_08859.png
./train_input/TRAIN_08860.png,./train_gt/TRAIN_08860.png
./train_input/TRAIN_08861.png,./train_gt/TRAIN_08861.png
./train_input/TRAIN_08862.png,./train_gt/TRAIN_08862.png
./train_input/TRAIN_08863.png,./train_gt/TRAIN_08863.png
./train_input/TRAIN_08864.png,./train_gt/TRAIN_08864.png
./train_input/TRAIN_08865.png,./train_gt/TRAIN_08865.png
./train_input/TRAIN_08866.png,./train_gt/TRAIN_08866.png
./train_input/TRAIN_08867.png,./train_gt/TRAIN_08867.png
./train_input/TRAIN_08868.png,./train_gt/TRAIN_08868.png
./train_input/TRAIN_08869.png,./train_gt/TRAIN_08869.png
./train_input/TRAIN_08870.png,./train_gt/TRAIN_08870.png
./train_input/TRAIN_08871.png,./train_gt/TRAIN_08871.png
./train_input/TRAIN_08872.png,./train_gt/TRAIN_08872.png
./train_input/TRAIN_08873.png,./train_gt/TRAIN_08873.png
./train_input/TRAIN_08874.png,./train_gt/TRAIN_08874.png
./train_input/TRAIN_08875.png,./train_gt/TRAIN_08875.png
./train_input/TRAIN_08876.png,./train_gt/TRAIN_08876.png
./train_input/TRAIN_08877.png,./train_gt/TRAIN_08877.png
./train_input/TRAIN_08878.png,./train_gt/TRAIN_08878.png
./train_input/TRAIN_08879.png,./train_gt/TRAIN_08879.png
./train_input/TRAIN_08880.png,./train_gt/TRAIN_08880.png
./train_input/TRAIN_08881.png,./train_gt/TRAIN_08881.png
./train_input/TRAIN_08882.png,./train_gt/TRAIN_08882.png
./train_input/TRAIN_08883.png,./train_gt/TRAIN_08883.png
./train_input/TRAIN_08884.png,./train_gt/TRAIN_08884.png
./train_input/TRAIN_08885.png,./train_gt/TRAIN_08885.png
./train_input/TRAIN_08886.png,./train_gt/TRAIN_08886.png
./train_input/TRAIN_08887.png,./train_gt/TRAIN_08887.png
./train_input/TRAIN_08888.png,./train_gt/TRAIN_08888.png
./train_input/TRAIN_08889.png,./train_gt/TRAIN_08889.png
./train_input/TRAIN_08890.png,./train_gt/TRAIN_08890.png
./train_input/TRAIN_08891.png,./train_gt/TRAIN_08891.png
./train_input/TRAIN_08892.png,./train_gt/TRAIN_08892.png
./train_input/TRAIN_08893.png,./train_gt/TRAIN_08893.png
./train_input/TRAIN_08894.png,./train_gt/TRAIN_08894.png
./train_input/TRAIN_08895.png,./train_gt/TRAIN_08895.png
./train_input/TRAIN_08896.png,./train_gt/TRAIN_08896.png
./train_input/TRAIN_08897.png,./train_gt/TRAIN_08897.png
./train_input/TRAIN_08898.png,./train_gt/TRAIN_08898.png
./train_input/TRAIN_08899.png,./train_gt/TRAIN_08899.png
./train_input/TRAIN_08900.png,./train_gt/TRAIN_08900.png
./train_input/TRAIN_08901.png,./train_gt/TRAIN_08901.png
./train_input/TRAIN_08902.png,./train_gt/TRAIN_08902.png
./train_input/TRAIN_08903.png,./train_gt/TRAIN_08903.png
./train_input/TRAIN_08904.png,./train_gt/TRAIN_08904.png
./train_input/TRAIN_08905.png,./train_gt/TRAIN_08905.png
./train_input/TRAIN_08906.png,./train_gt/TRAIN_08906.png
./train_input/TRAIN_08907.png,./train_gt/TRAIN_08907.png
./train_input/TRAIN_08908.png,./train_gt/TRAIN_08908.png
./train_input/TRAIN_08909.png,./train_gt/TRAIN_08909.png
./train_input/TRAIN_08910.png,./train_gt/TRAIN_08910.png
./train_input/TRAIN_08911.png,./train_gt/TRAIN_08911.png
./train_input/TRAIN_08912.png,./train_gt/TRAIN_08912.png
./train_input/TRAIN_08913.png,./train_gt/TRAIN_08913.png
./train_input/TRAIN_08914.png,./train_gt/TRAIN_08914.png
./train_input/TRAIN_08915.png,./train_gt/TRAIN_08915.png
./train_input/TRAIN_08916.png,./train_gt/TRAIN_08916.png
./train_input/TRAIN_08917.png,./train_gt/TRAIN_08917.png
./train_input/TRAIN_08918.png,./train_gt/TRAIN_08918.png
./train_input/TRAIN_08919.png,./train_gt/TRAIN_08919.png
./train_input/TRAIN_08920.png,./train_gt/TRAIN_08920.png
./train_input/TRAIN_08921.png,./train_gt/TRAIN_08921.png
./train_input/TRAIN_08922.png,./train_gt/TRAIN_08922.png
./train_input/TRAIN_08923.png,./train_gt/TRAIN_08923.png
./train_input/TRAIN_08924.png,./train_gt/TRAIN_08924.png
./train_input/TRAIN_08925.png,./train_gt/TRAIN_08925.png
./train_input/TRAIN_08926.png,./train_gt/TRAIN_08926.png
./train_input/TRAIN_08927.png,./train_gt/TRAIN_08927.png
./train_input/TRAIN_08928.png,./train_gt/TRAIN_08928.png
./train_input/TRAIN_08929.png,./train_gt/TRAIN_08929.png
./train_input/TRAIN_08930.png,./train_gt/TRAIN_08930.png
./train_input/TRAIN_08931.png,./train_gt/TRAIN_08931.png
./train_input/TRAIN_08932.png,./train_gt/TRAIN_08932.png
./train_input/TRAIN_08933.png,./train_gt/TRAIN_08933.png
./train_input/TRAIN_08934.png,./train_gt/TRAIN_08934.png
./train_input/TRAIN_08935.png,./train_gt/TRAIN_08935.png
./train_input/TRAIN_08936.png,./train_gt/TRAIN_08936.png
./train_input/TRAIN_08937.png,./train_gt/TRAIN_08937.png
./train_input/TRAIN_08938.png,./train_gt/TRAIN_08938.png
./train_input/TRAIN_08939.png,./train_gt/TRAIN_08939.png
./train_input/TRAIN_08940.png,./train_gt/TRAIN_08940.png
./train_input/TRAIN_08941.png,./train_gt/TRAIN_08941.png
./train_input/TRAIN_08942.png,./train_gt/TRAIN_08942.png
./train_input/TRAIN_08943.png,./train_gt/TRAIN_08943.png
./train_input/TRAIN_08944.png,./train_gt/TRAIN_08944.png
./train_input/TRAIN_08945.png,./train_gt/TRAIN_08945.png
./train_input/TRAIN_08946.png,./train_gt/TRAIN_08946.png
./train_input/TRAIN_08947.png,./train_gt/TRAIN_08947.png
./train_input/TRAIN_08948.png,./train_gt/TRAIN_08948.png
./train_input/TRAIN_08949.png,./train_gt/TRAIN_08949.png
./train_input/TRAIN_08950.png,./train_gt/TRAIN_08950.png
./train_input/TRAIN_08951.png,./train_gt/TRAIN_08951.png
./train_input/TRAIN_08952.png,./train_gt/TRAIN_08952.png
./train_input/TRAIN_08953.png,./train_gt/TRAIN_08953.png
./train_input/TRAIN_08954.png,./train_gt/TRAIN_08954.png
./train_input/TRAIN_08955.png,./train_gt/TRAIN_08955.png
./train_input/TRAIN_08956.png,./train_gt/TRAIN_08956.png
./train_input/TRAIN_08957.png,./train_gt/TRAIN_08957.png
./train_input/TRAIN_08958.png,./train_gt/TRAIN_08958.png
./train_input/TRAIN_08959.png,./train_gt/TRAIN_08959.png
./train_input/TRAIN_08960.png,./train_gt/TRAIN_08960.png
./train_input/TRAIN_08961.png,./train_gt/TRAIN_08961.png
./train_input/TRAIN_08962.png,./train_gt/TRAIN_08962.png
./train_input/TRAIN_08963.png,./train_gt/TRAIN_08963.png
./train_input/TRAIN_08964.png,./train_gt/TRAIN_08964.png
./train_input/TRAIN_08965.png,./train_gt/TRAIN_08965.png
./train_input/TRAIN_08966.png,./train_gt/TRAIN_08966.png
./train_input/TRAIN_08967.png,./train_gt/TRAIN_08967.png
./train_input/TRAIN_08968.png,./train_gt/TRAIN_08968.png
./train_input/TRAIN_08969.png,./train_gt/TRAIN_08969.png
./train_input/TRAIN_08970.png,./train_gt/TRAIN_08970.png
./train_input/TRAIN_08971.png,./train_gt/TRAIN_08971.png
./train_input/TRAIN_08972.png,./train_gt/TRAIN_08972.png
./train_input/TRAIN_08973.png,./train_gt/TRAIN_08973.png
./train_input/TRAIN_08974.png,./train_gt/TRAIN_08974.png
./train_input/TRAIN_08975.png,./train_gt/TRAIN_08975.png
./train_input/TRAIN_08976.png,./train_gt/TRAIN_08976.png
./train_input/TRAIN_08977.png,./train_gt/TRAIN_08977.png
./train_input/TRAIN_08978.png,./train_gt/TRAIN_08978.png
./train_input/TRAIN_08979.png,./train_gt/TRAIN_08979.png
./train_input/TRAIN_08980.png,./train_gt/TRAIN_08980.png
./train_input/TRAIN_08981.png,./train_gt/TRAIN_08981.png
./train_input/TRAIN_08982.png,./train_gt/TRAIN_08982.png
./train_input/TRAIN_08983.png,./train_gt/TRAIN_08983.png
./train_input/TRAIN_08984.png,./train_gt/TRAIN_08984.png
./train_input/TRAIN_08985.png,./train_gt/TRAIN_08985.png
./train_input/TRAIN_08986.png,./train_gt/TRAIN_08986.png
./train_input/TRAIN_08987.png,./train_gt/TRAIN_08987.png
./train_input/TRAIN_08988.png,./train_gt/TRAIN_08988.png
./train_input/TRAIN_08989.png,./train_gt/TRAIN_08989.png
./train_input/TRAIN_08990.png,./train_gt/TRAIN_08990.png
./train_input/TRAIN_08991.png,./train_gt/TRAIN_08991.png
./train_input/TRAIN_08992.png,./train_gt/TRAIN_08992.png
./train_input/TRAIN_08993.png,./train_gt/TRAIN_08993.png
./train_input/TRAIN_08994.png,./train_gt/TRAIN_08994.png
./train_input/TRAIN_08995.png,./train_gt/TRAIN_08995.png
./train_input/TRAIN_08996.png,./train_gt/TRAIN_08996.png
./train_input/TRAIN_08997.png,./train_gt/TRAIN_08997.png
./train_input/TRAIN_08998.png,./train_gt/TRAIN_08998.png
./train_input/TRAIN_08999.png,./train_gt/TRAIN_08999.png
./train_input/TRAIN_09000.png,./train_gt/TRAIN_09000.png
./train_input/TRAIN_09001.png,./train_gt/TRAIN_09001.png
./train_input/TRAIN_09002.png,./train_gt/TRAIN_09002.png
./train_input/TRAIN_09003.png,./train_gt/TRAIN_09003.png
./train_input/TRAIN_09004.png,./train_gt/TRAIN_09004.png
./train_input/TRAIN_09005.png,./train_gt/TRAIN_09005.png
./train_input/TRAIN_09006.png,./train_gt/TRAIN_09006.png
./train_input/TRAIN_09007.png,./train_gt/TRAIN_09007.png
./train_input/TRAIN_09008.png,./train_gt/TRAIN_09008.png
./train_input/TRAIN_09009.png,./train_gt/TRAIN_09009.png
./train_input/TRAIN_09010.png,./train_gt/TRAIN_09010.png
./train_input/TRAIN_09011.png,./train_gt/TRAIN_09011.png
./train_input/TRAIN_09012.png,./train_gt/TRAIN_09012.png
./train_input/TRAIN_09013.png,./train_gt/TRAIN_09013.png
./train_input/TRAIN_09014.png,./train_gt/TRAIN_09014.png
./train_input/TRAIN_09015.png,./train_gt/TRAIN_09015.png
./train_input/TRAIN_09016.png,./train_gt/TRAIN_09016.png
./train_input/TRAIN_09017.png,./train_gt/TRAIN_09017.png
./train_input/TRAIN_09018.png,./train_gt/TRAIN_09018.png
./train_input/TRAIN_09019.png,./train_gt/TRAIN_09019.png
./train_input/TRAIN_09020.png,./train_gt/TRAIN_09020.png
./train_input/TRAIN_09021.png,./train_gt/TRAIN_09021.png
./train_input/TRAIN_09022.png,./train_gt/TRAIN_09022.png
./train_input/TRAIN_09023.png,./train_gt/TRAIN_09023.png
./train_input/TRAIN_09024.png,./train_gt/TRAIN_09024.png
./train_input/TRAIN_09025.png,./train_gt/TRAIN_09025.png
./train_input/TRAIN_09026.png,./train_gt/TRAIN_09026.png
./train_input/TRAIN_09027.png,./train_gt/TRAIN_09027.png
./train_input/TRAIN_09028.png,./train_gt/TRAIN_09028.png
./train_input/TRAIN_09029.png,./train_gt/TRAIN_09029.png
./train_input/TRAIN_09030.png,./train_gt/TRAIN_09030.png
./train_input/TRAIN_09031.png,./train_gt/TRAIN_09031.png
./train_input/TRAIN_09032.png,./train_gt/TRAIN_09032.png
./train_input/TRAIN_09033.png,./train_gt/TRAIN_09033.png
./train_input/TRAIN_09034.png,./train_gt/TRAIN_09034.png
./train_input/TRAIN_09035.png,./train_gt/TRAIN_09035.png
./train_input/TRAIN_09036.png,./train_gt/TRAIN_09036.png
./train_input/TRAIN_09037.png,./train_gt/TRAIN_09037.png
./train_input/TRAIN_09038.png,./train_gt/TRAIN_09038.png
./train_input/TRAIN_09039.png,./train_gt/TRAIN_09039.png
./train_input/TRAIN_09040.png,./train_gt/TRAIN_09040.png
./train_input/TRAIN_09041.png,./train_gt/TRAIN_09041.png
./train_input/TRAIN_09042.png,./train_gt/TRAIN_09042.png
./train_input/TRAIN_09043.png,./train_gt/TRAIN_09043.png
./train_input/TRAIN_09044.png,./train_gt/TRAIN_09044.png
./train_input/TRAIN_09045.png,./train_gt/TRAIN_09045.png
./train_input/TRAIN_09046.png,./train_gt/TRAIN_09046.png
./train_input/TRAIN_09047.png,./train_gt/TRAIN_09047.png
./train_input/TRAIN_09048.png,./train_gt/TRAIN_09048.png
./train_input/TRAIN_09049.png,./train_gt/TRAIN_09049.png
./train_input/TRAIN_09050.png,./train_gt/TRAIN_09050.png
./train_input/TRAIN_09051.png,./train_gt/TRAIN_09051.png
./train_input/TRAIN_09052.png,./train_gt/TRAIN_09052.png
./train_input/TRAIN_09053.png,./train_gt/TRAIN_09053.png
./train_input/TRAIN_09054.png,./train_gt/TRAIN_09054.png
./train_input/TRAIN_09055.png,./train_gt/TRAIN_09055.png
./train_input/TRAIN_09056.png,./train_gt/TRAIN_09056.png
./train_input/TRAIN_09057.png,./train_gt/TRAIN_09057.png
./train_input/TRAIN_09058.png,./train_gt/TRAIN_09058.png
./train_input/TRAIN_09059.png,./train_gt/TRAIN_09059.png
./train_input/TRAIN_09060.png,./train_gt/TRAIN_09060.png
./train_input/TRAIN_09061.png,./train_gt/TRAIN_09061.png
./train_input/TRAIN_09062.png,./train_gt/TRAIN_09062.png
./train_input/TRAIN_09063.png,./train_gt/TRAIN_09063.png
./train_input/TRAIN_09064.png,./train_gt/TRAIN_09064.png
./train_input/TRAIN_09065.png,./train_gt/TRAIN_09065.png
./train_input/TRAIN_09066.png,./train_gt/TRAIN_09066.png
./train_input/TRAIN_09067.png,./train_gt/TRAIN_09067.png
./train_input/TRAIN_09068.png,./train_gt/TRAIN_09068.png
./train_input/TRAIN_09069.png,./train_gt/TRAIN_09069.png
./train_input/TRAIN_09070.png,./train_gt/TRAIN_09070.png
./train_input/TRAIN_09071.png,./train_gt/TRAIN_09071.png
./train_input/TRAIN_09072.png,./train_gt/TRAIN_09072.png
./train_input/TRAIN_09073.png,./train_gt/TRAIN_09073.png
./train_input/TRAIN_09074.png,./train_gt/TRAIN_09074.png
./train_input/TRAIN_09075.png,./train_gt/TRAIN_09075.png
./train_input/TRAIN_09076.png,./train_gt/TRAIN_09076.png
./train_input/TRAIN_09077.png,./train_gt/TRAIN_09077.png
./train_input/TRAIN_09078.png,./train_gt/TRAIN_09078.png
./train_input/TRAIN_09079.png,./train_gt/TRAIN_09079.png
./train_input/TRAIN_09080.png,./train_gt/TRAIN_09080.png
./train_input/TRAIN_09081.png,./train_gt/TRAIN_09081.png
./train_input/TRAIN_09082.png,./train_gt/TRAIN_09082.png
./train_input/TRAIN_09083.png,./train_gt/TRAIN_09083.png
./train_input/TRAIN_09084.png,./train_gt/TRAIN_09084.png
./train_input/TRAIN_09085.png,./train_gt/TRAIN_09085.png
./train_input/TRAIN_09086.png,./train_gt/TRAIN_09086.png
./train_input/TRAIN_09087.png,./train_gt/TRAIN_09087.png
./train_input/TRAIN_09088.png,./train_gt/TRAIN_09088.png
./train_input/TRAIN_09089.png,./train_gt/TRAIN_09089.png
./train_input/TRAIN_09090.png,./train_gt/TRAIN_09090.png
./train_input/TRAIN_09091.png,./train_gt/TRAIN_09091.png
./train_input/TRAIN_09092.png,./train_gt/TRAIN_09092.png
./train_input/TRAIN_09093.png,./train_gt/TRAIN_09093.png
./train_input/TRAIN_09094.png,./train_gt/TRAIN_09094.png
./train_input/TRAIN_09095.png,./train_gt/TRAIN_09095.png
./train_input/TRAIN_09096.png,./train_gt/TRAIN_09096.png
./train_input/TRAIN_09097.png,./train_gt/TRAIN_09097.png
./train_input/TRAIN_09098.png,./train_gt/TRAIN_09098.png
./train_input/TRAIN_09099.png,./train_gt/TRAIN_09099.png
./train_input/TRAIN_09100.png,./train_gt/TRAIN_09100.png
./train_input/TRAIN_09101.png,./train_gt/TRAIN_09101.png
./train_input/TRAIN_09102.png,./train_gt/TRAIN_09102.png
./train_input/TRAIN_09103.png,./train_gt/TRAIN_09103.png
./train_input/TRAIN_09104.png,./train_gt/TRAIN_09104.png
./train_input/TRAIN_09105.png,./train_gt/TRAIN_09105.png
./train_input/TRAIN_09106.png,./train_gt/TRAIN_09106.png
./train_input/TRAIN_09107.png,./train_gt/TRAIN_09107.png
./train_input/TRAIN_09108.png,./train_gt/TRAIN_09108.png
./train_input/TRAIN_09109.png,./train_gt/TRAIN_09109.png
./train_input/TRAIN_09110.png,./train_gt/TRAIN_09110.png
./train_input/TRAIN_09111.png,./train_gt/TRAIN_09111.png
./train_input/TRAIN_09112.png,./train_gt/TRAIN_09112.png
./train_input/TRAIN_09113.png,./train_gt/TRAIN_09113.png
./train_input/TRAIN_09114.png,./train_gt/TRAIN_09114.png
./train_input/TRAIN_09115.png,./train_gt/TRAIN_09115.png
./train_input/TRAIN_09116.png,./train_gt/TRAIN_09116.png
./train_input/TRAIN_09117.png,./train_gt/TRAIN_09117.png
./train_input/TRAIN_09118.png,./train_gt/TRAIN_09118.png
./train_input/TRAIN_09119.png,./train_gt/TRAIN_09119.png
