ID,SUBCLASS
TEST_1215,KIPAN
TEST_1216,STES
TEST_1217,STES
TEST_1218,COAD
TEST_1219,BRCA
TEST_1220,LUAD
TEST_1221,LUAD
TEST_1222,UCEC
TEST_1223,COAD
TEST_1224,COAD
TEST_1225,KIPAN
TEST_1226,BRCA
TEST_1227,KIPAN
TEST_1228,BRCA
TEST_1229,LUAD
TEST_1230,LGG
TEST_1231,COAD
TEST_1232,KIPAN
TEST_1233,OV
TEST_1234,TGCT
TEST_1235,LGG
TEST_1236,KIPAN
TEST_1237,PRAD
TEST_1238,KIRC
TEST_1239,GBMLGG
TEST_1240,COAD
TEST_1241,BRCA
TEST_1242,PRAD
TEST_1243,KIPAN
TEST_1244,PRAD
TEST_1245,COAD
TEST_1246,PCPG
TEST_1247,LUAD
TEST_1248,GBMLGG
TEST_1249,LAML
TEST_1250,COAD
TEST_1251,COAD
TEST_1252,KIPAN
TEST_1253,BLCA
TEST_1254,COAD
TEST_1255,COAD
TEST_1256,OV
TEST_1257,KIRC
TEST_1258,CESC
TEST_1259,COAD
TEST_1260,STES
TEST_1261,LGG
TEST_1262,STES
TEST_1263,THCA
TEST_1264,BRCA
TEST_1265,UCEC
TEST_1266,OV
TEST_1267,LAML
TEST_1268,HNSC
TEST_1269,LAML
TEST_1270,COAD
TEST_1271,COAD
TEST_1272,SKCM
TEST_1273,THCA
TEST_1274,COAD
TEST_1275,GBMLGG
TEST_1276,STES
TEST_1277,COAD
TEST_1278,KIPAN
TEST_1279,PRAD
TEST_1280,STES
TEST_1281,PCPG
TEST_1282,GBMLGG
TEST_1283,TGCT
TEST_1284,COAD
TEST_1285,DLBC
TEST_1286,LGG
TEST_1287,THCA
TEST_1288,COAD
TEST_1289,COAD
TEST_1290,BRCA
TEST_1291,STES
TEST_1292,STES
TEST_1293,LGG
TEST_1294,BRCA
TEST_1295,PRAD
TEST_1296,BRCA
TEST_1297,STES
TEST_1298,COAD
TEST_1299,LUSC
TEST_1300,COAD
TEST_1301,KIPAN
TEST_1302,BRCA
TEST_1303,LUSC
TEST_1304,STES
TEST_1305,GBMLGG
TEST_1306,SKCM
TEST_1307,COAD
TEST_1308,UCEC
TEST_1309,TGCT
TEST_1310,COAD
TEST_1311,PRAD
TEST_1312,BRCA
TEST_1313,COAD
TEST_1314,TGCT
TEST_1315,STES
TEST_1316,COAD
TEST_1317,ACC
TEST_1318,OV
TEST_1319,UCEC
TEST_1320,BRCA
TEST_1321,SARC
TEST_1322,PAAD
TEST_1323,BRCA
TEST_1324,COAD
TEST_1325,HNSC
TEST_1326,BRCA
TEST_1327,SARC
TEST_1328,SKCM
TEST_1329,GBMLGG
TEST_1330,BRCA
TEST_1331,LAML
TEST_1332,SARC
TEST_1333,STES
TEST_1334,BRCA
TEST_1335,BRCA
TEST_1336,COAD
TEST_1337,STES
TEST_1338,LAML
TEST_1339,COAD
TEST_1340,PRAD
TEST_1341,SKCM
TEST_1342,STES
TEST_1343,COAD
TEST_1344,KIPAN
TEST_1345,COAD
TEST_1346,KIPAN
TEST_1347,KIRC
TEST_1348,LAML
TEST_1349,KIRC
TEST_1350,COAD
TEST_1351,STES
TEST_1352,LUAD
TEST_1353,GBMLGG
TEST_1354,KIRC
TEST_1355,CESC
TEST_1356,COAD
TEST_1357,COAD
TEST_1358,BRCA
TEST_1359,ACC
TEST_1360,STES
TEST_1361,BRCA
TEST_1362,BRCA
TEST_1363,STES
TEST_1364,PRAD
TEST_1365,GBMLGG
TEST_1366,SKCM
TEST_1367,BRCA
TEST_1368,PCPG
TEST_1369,KIRC
TEST_1370,COAD
TEST_1371,GBMLGG
TEST_1372,COAD
TEST_1373,COAD
TEST_1374,UCEC
TEST_1375,STES
TEST_1376,BRCA
TEST_1377,PRAD
TEST_1378,TGCT
TEST_1379,COAD
TEST_1380,KIPAN
TEST_1381,COAD
TEST_1382,COAD
TEST_1383,LGG
TEST_1384,THCA
TEST_1385,STES
TEST_1386,COAD
TEST_1387,OV
TEST_1388,THCA
TEST_1389,STES
TEST_1390,LAML
TEST_1391,THCA
TEST_1392,SKCM
TEST_1393,KIPAN
TEST_1394,GBMLGG
TEST_1395,GBMLGG
TEST_1396,STES
TEST_1397,LGG
TEST_1398,COAD
TEST_1399,GBMLGG
TEST_1400,TGCT
TEST_1401,UCEC
TEST_1402,SARC
TEST_1403,BRCA
TEST_1404,COAD
TEST_1405,LUSC
TEST_1406,COAD
TEST_1407,OV
TEST_1408,KIRC
TEST_1409,STES
TEST_1410,DLBC
TEST_1411,LGG
TEST_1412,TGCT
TEST_1413,KIRC
TEST_1414,STES
TEST_1415,COAD
TEST_1416,STES
TEST_1417,COAD
TEST_1418,SARC
TEST_1419,LIHC
TEST_1420,STES
TEST_1421,LGG
TEST_1422,COAD
TEST_1423,GBMLGG
TEST_1424,LUAD
TEST_1425,UCEC
TEST_1426,KIRC
TEST_1427,COAD
TEST_1428,KIRC
TEST_1429,COAD
TEST_1430,BLCA
TEST_1431,COAD
TEST_1432,UCEC
TEST_1433,BRCA
TEST_1434,CESC
TEST_1435,BRCA
TEST_1436,BRCA
TEST_1437,LAML
TEST_1438,SKCM
TEST_1439,COAD
TEST_1440,COAD
TEST_1441,UCEC
TEST_1442,BRCA
TEST_1443,UCEC
TEST_1444,PCPG
TEST_1445,COAD
TEST_1446,COAD
TEST_1447,THCA
TEST_1448,COAD
TEST_1449,COAD
TEST_1450,STES
TEST_1451,COAD
TEST_1452,LUAD
TEST_1453,COAD
TEST_1454,BRCA
TEST_1455,BLCA
TEST_1456,COAD
TEST_1457,OV
TEST_1458,STES
TEST_1459,COAD
TEST_1460,GBMLGG
TEST_1461,KIPAN
TEST_1462,SKCM
TEST_1463,STES
TEST_1464,OV
TEST_1465,LAML
TEST_1466,BRCA
TEST_1467,LGG
TEST_1468,KIPAN
TEST_1469,UCEC
TEST_1470,COAD
TEST_1471,COAD
TEST_1472,STES
TEST_1473,COAD
TEST_1474,COAD
TEST_1475,THCA
TEST_1476,BRCA
TEST_1477,COAD
TEST_1478,COAD
TEST_1479,PRAD
TEST_1480,SKCM
TEST_1481,COAD
TEST_1482,COAD
TEST_1483,COAD
TEST_1484,KIPAN
TEST_1485,BRCA
TEST_1486,OV
TEST_1487,THCA
TEST_1488,LUAD
TEST_1489,COAD
TEST_1490,LGG
TEST_1491,STES
TEST_1492,PRAD
TEST_1493,BLCA
TEST_1494,PAAD
TEST_1495,UCEC
TEST_1496,LAML
TEST_1497,PAAD
TEST_1498,COAD
TEST_1499,LGG
TEST_1500,BRCA
TEST_1501,LUAD
TEST_1502,PRAD
TEST_1503,BRCA
TEST_1504,GBMLGG
TEST_1505,COAD
TEST_1506,STES
TEST_1507,ACC
TEST_1508,COAD
TEST_1509,LGG
TEST_1510,COAD
TEST_1511,COAD
TEST_1512,BRCA
TEST_1513,COAD
TEST_1514,HNSC
TEST_1515,KIPAN
TEST_1516,LUAD
TEST_1517,LAML
TEST_1518,BRCA
TEST_1519,STES
TEST_1520,PRAD
TEST_1521,KIPAN
TEST_1522,COAD
TEST_1523,BRCA
TEST_1524,OV
TEST_1525,STES
TEST_1526,THCA
TEST_1527,THCA
TEST_1528,GBMLGG
TEST_1529,LUSC
TEST_1530,TGCT
TEST_1531,KIPAN
TEST_1532,BRCA
TEST_1533,UCEC
TEST_1534,BRCA
TEST_1535,STES
TEST_1536,BRCA
TEST_1537,COAD
TEST_1538,BLCA
TEST_1539,KIPAN
TEST_1540,COAD
TEST_1541,LUAD
TEST_1542,LAML
TEST_1543,STES
TEST_1544,STES
TEST_1545,KIPAN
TEST_1546,UCEC
TEST_1547,STES
TEST_1548,COAD
TEST_1549,KIPAN
TEST_1550,BRCA
TEST_1551,COAD
TEST_1552,GBMLGG
TEST_1553,COAD
TEST_1554,KIPAN
TEST_1555,BRCA
TEST_1556,SKCM
TEST_1557,KIRC
TEST_1558,THCA
TEST_1559,STES
TEST_1560,PRAD
TEST_1561,PRAD
TEST_1562,CESC
TEST_1563,COAD
TEST_1564,LUAD
TEST_1565,KIPAN
TEST_1566,THCA
TEST_1567,GBMLGG
TEST_1568,PCPG
TEST_1569,SKCM
TEST_1570,BRCA
TEST_1571,LAML
TEST_1572,LGG
TEST_1573,STES
TEST_1574,BRCA
TEST_1575,KIPAN
TEST_1576,STES
TEST_1577,HNSC
TEST_1578,KIRC
TEST_1579,BRCA
TEST_1580,KIPAN
TEST_1581,OV
TEST_1582,COAD
TEST_1583,COAD
TEST_1584,BRCA
TEST_1585,PRAD
TEST_1586,STES
TEST_1587,BRCA
TEST_1588,BRCA
TEST_1589,COAD
TEST_1590,LUSC
TEST_1591,COAD
TEST_1592,LAML
TEST_1593,COAD
TEST_1594,PRAD
TEST_1595,SARC
TEST_1596,COAD
TEST_1597,STES
TEST_1598,SKCM
TEST_1599,UCEC
TEST_1600,BRCA
TEST_1601,COAD
TEST_1602,COAD
TEST_1603,CESC
TEST_1604,COAD
TEST_1605,STES
TEST_1606,HNSC
TEST_1607,COAD
TEST_1608,COAD
TEST_1609,BRCA
TEST_1610,BRCA
TEST_1611,SKCM
TEST_1612,UCEC
TEST_1613,LGG
TEST_1614,BRCA
TEST_1615,HNSC
TEST_1616,THCA
TEST_1617,SKCM
TEST_1618,UCEC
TEST_1619,STES
TEST_1620,BLCA
TEST_1621,COAD
TEST_1622,PRAD
TEST_1623,COAD
TEST_1624,STES
TEST_1625,KIPAN
TEST_1626,BRCA
TEST_1627,UCEC
TEST_1628,BRCA
TEST_1629,STES
TEST_1630,KIRC
TEST_1631,UCEC
TEST_1632,GBMLGG
TEST_1633,COAD
TEST_1634,BRCA
TEST_1635,OV
TEST_1636,BLCA
TEST_1637,PRAD
TEST_1638,BRCA
TEST_1639,LAML
TEST_1640,GBMLGG
TEST_1641,OV
TEST_1642,COAD
TEST_1643,STES
TEST_1644,COAD
TEST_1645,STES
TEST_1646,KIRC
TEST_1647,COAD
TEST_1648,BRCA
TEST_1649,SKCM
TEST_1650,STES
TEST_1651,STES
TEST_1652,STES
TEST_1653,KIRC
TEST_1654,COAD
TEST_1655,COAD
TEST_1656,LAML
TEST_1657,LGG
TEST_1658,KIPAN
TEST_1659,COAD
TEST_1660,STES
TEST_1661,OV
TEST_1662,OV
TEST_1663,GBMLGG
TEST_1664,SKCM
TEST_1665,KIRC
TEST_1666,OV
TEST_1667,BLCA
TEST_1668,HNSC
TEST_1669,STES
TEST_1670,COAD
TEST_1671,BRCA
TEST_1672,COAD
TEST_1673,COAD
TEST_1674,COAD
TEST_1675,LGG
TEST_1676,COAD
TEST_1677,PRAD
TEST_1678,COAD
TEST_1679,KIPAN
TEST_1680,BLCA
TEST_1681,KIRC
TEST_1682,GBMLGG
TEST_1683,COAD
TEST_1684,LGG
TEST_1685,BRCA
TEST_1686,PRAD
TEST_1687,COAD
TEST_1688,COAD
TEST_1689,COAD
TEST_1690,LAML
TEST_1691,COAD
TEST_1692,THCA
TEST_1693,LGG
TEST_1694,COAD
TEST_1695,GBMLGG
TEST_1696,BRCA
TEST_1697,THCA
TEST_1698,OV
TEST_1699,TGCT
TEST_1700,LGG
TEST_1701,PRAD
TEST_1702,GBMLGG
TEST_1703,STES
TEST_1704,KIPAN
TEST_1705,COAD
TEST_1706,BRCA
TEST_1707,CESC
TEST_1708,PRAD
TEST_1709,BRCA
TEST_1710,BLCA
TEST_1711,HNSC
TEST_1712,OV
TEST_1713,LUAD
TEST_1714,COAD
TEST_1715,KIPAN
TEST_1716,HNSC
TEST_1717,STES
TEST_1718,COAD
TEST_1719,KIPAN
TEST_1720,COAD
TEST_1721,LUAD
TEST_1722,ACC
TEST_1723,BLCA
TEST_1724,COAD
TEST_1725,COAD
TEST_1726,BRCA
TEST_1727,BRCA
TEST_1728,THCA
TEST_1729,GBMLGG
TEST_1730,STES
TEST_1731,KIPAN
TEST_1732,PAAD
TEST_1733,BRCA
TEST_1734,GBMLGG
TEST_1735,PAAD
TEST_1736,PRAD
TEST_1737,BLCA
TEST_1738,GBMLGG
TEST_1739,COAD
TEST_1740,BRCA
TEST_1741,LAML
TEST_1742,LUAD
TEST_1743,COAD
TEST_1744,PAAD
TEST_1745,OV
TEST_1746,COAD
TEST_1747,PAAD
TEST_1748,THCA
TEST_1749,LUAD
TEST_1750,BRCA
TEST_1751,STES
TEST_1752,COAD
TEST_1753,GBMLGG
TEST_1754,LGG
TEST_1755,BRCA
TEST_1756,LAML
TEST_1757,GBMLGG
TEST_1758,THCA
TEST_1759,LUAD
TEST_1760,OV
TEST_1761,KIRC
TEST_1762,COAD
TEST_1763,BRCA
TEST_1764,COAD
TEST_1765,UCEC
TEST_1766,COAD
TEST_1767,UCEC
TEST_1768,BRCA
TEST_1769,BRCA
TEST_1770,LAML
TEST_1771,STES
TEST_1772,BRCA
TEST_1773,STES
TEST_1774,SKCM
TEST_1775,OV
TEST_1776,LUAD
TEST_1777,BRCA
TEST_1778,GBMLGG
TEST_1779,PRAD
TEST_1780,KIPAN
TEST_1781,HNSC
TEST_1782,STES
TEST_1783,LIHC
TEST_1784,LAML
TEST_1785,LAML
TEST_1786,STES
TEST_1787,COAD
TEST_1788,PAAD
TEST_1789,COAD
TEST_1790,STES
TEST_1791,PRAD
TEST_1792,COAD
TEST_1793,SKCM
TEST_1794,LUAD
TEST_1795,SKCM
TEST_1796,LUAD
TEST_1797,STES
TEST_1798,LUAD
TEST_1799,STES
TEST_1800,LUAD
TEST_1801,BRCA
TEST_1802,BRCA
TEST_1803,COAD
TEST_1804,LAML
TEST_1805,BRCA
TEST_1806,KIRC
TEST_1807,THCA
TEST_1808,PRAD
TEST_1809,STES
TEST_1810,LAML
TEST_1811,LUSC
TEST_1812,KIRC
TEST_1813,BRCA
TEST_1814,COAD
TEST_1815,COAD
TEST_1816,KIRC
TEST_1817,COAD
TEST_1818,GBMLGG
TEST_1819,UCEC
TEST_1820,UCEC
TEST_1821,LGG
TEST_1822,THCA
TEST_1823,STES
TEST_1824,COAD
TEST_1825,COAD
TEST_1826,STES
TEST_1827,LAML
TEST_1828,PRAD
TEST_1829,STES
TEST_1830,PRAD
TEST_1831,BRCA
TEST_1832,LAML
TEST_1833,KIRC
TEST_1834,THCA
TEST_1835,TGCT
TEST_1836,KIPAN
TEST_1837,STES
TEST_1838,BLCA
TEST_1839,COAD
TEST_1840,PCPG
TEST_1841,BRCA
TEST_1842,STES
TEST_1843,GBMLGG
TEST_1844,KIPAN
TEST_1845,CESC
TEST_1846,KIPAN
TEST_1847,LGG
TEST_1848,KIPAN
TEST_1849,GBMLGG
TEST_1850,COAD
TEST_1851,LAML
TEST_1852,UCEC
TEST_1853,THCA
TEST_1854,STES
TEST_1855,BLCA
TEST_1856,THCA
TEST_1857,LIHC
TEST_1858,PRAD
TEST_1859,PAAD
TEST_1860,STES
TEST_1861,STES
TEST_1862,STES
TEST_1863,SKCM
TEST_1864,LUAD
TEST_1865,LAML
TEST_1866,LAML
TEST_1867,COAD
TEST_1868,PAAD
TEST_1869,SKCM
TEST_1870,COAD
TEST_1871,KIPAN
TEST_1872,STES
TEST_1873,LUAD
TEST_1874,KIPAN
TEST_1875,GBMLGG
TEST_1876,STES
TEST_1877,BRCA
TEST_1878,COAD
TEST_1879,KIRC
TEST_1880,BRCA
TEST_1881,PRAD
TEST_1882,KIPAN
TEST_1883,PRAD
TEST_1884,KIPAN
TEST_1885,PRAD
TEST_1886,BLCA
TEST_1887,STES
TEST_1888,COAD
TEST_1889,COAD
TEST_1890,COAD
TEST_1891,CESC
TEST_1892,GBMLGG
TEST_1893,STES
TEST_1894,BRCA
TEST_1895,KIPAN
TEST_1896,KIPAN
TEST_1897,COAD
TEST_1898,STES
TEST_1899,BRCA
TEST_1900,BLCA
TEST_1901,COAD
TEST_1902,PAAD
TEST_1903,SKCM
TEST_1904,KIRC
TEST_1905,CESC
TEST_1906,STES
TEST_1907,KIPAN
TEST_1908,OV
TEST_1909,GBMLGG
TEST_1910,LGG
TEST_1911,BRCA
TEST_1912,ACC
TEST_1913,UCEC
TEST_1914,STES
TEST_1915,COAD
TEST_1916,COAD
TEST_1917,GBMLGG
TEST_1918,KIRC
TEST_1919,KIPAN
TEST_1920,GBMLGG
TEST_1921,COAD
TEST_1922,UCEC
TEST_1923,COAD
TEST_1924,STES
TEST_1925,STES
TEST_1926,LAML
TEST_1927,COAD
TEST_1928,COAD
TEST_1929,GBMLGG
TEST_1930,THCA
TEST_1931,GBMLGG
TEST_1932,GBMLGG
TEST_1933,PRAD
TEST_1934,COAD
TEST_1935,KIPAN
TEST_1936,GBMLGG
TEST_1937,LUAD
TEST_1938,COAD
TEST_1939,GBMLGG
TEST_1940,GBMLGG
TEST_1941,BRCA
TEST_1942,COAD
TEST_1943,PRAD
TEST_1944,TGCT
TEST_1945,COAD
TEST_1946,BRCA
TEST_1947,SKCM
TEST_1948,PCPG
TEST_1949,BRCA
TEST_1950,GBMLGG
TEST_1951,BLCA
TEST_1952,TGCT
TEST_1953,SKCM
TEST_1954,COAD
TEST_1955,SARC
TEST_1956,KIPAN
TEST_1957,COAD
TEST_1958,COAD
TEST_1959,PCPG
TEST_1960,OV
TEST_1961,KIRC
TEST_1962,PAAD
TEST_1963,COAD
TEST_1964,BLCA
TEST_1965,LAML
TEST_1966,COAD
TEST_1967,COAD
TEST_1968,COAD
TEST_1969,LIHC
TEST_1970,SARC
TEST_1971,BRCA
TEST_1972,BRCA
TEST_1973,KIPAN
TEST_1974,TGCT
TEST_1975,BRCA
TEST_1976,LAML
TEST_1977,BRCA
TEST_1978,OV
TEST_1979,LAML
TEST_1980,STES
TEST_1981,LUAD
TEST_1982,LIHC
TEST_1983,KIRC
TEST_1984,HNSC
TEST_1985,BRCA
TEST_1986,PCPG
TEST_1987,STES
TEST_1988,COAD
TEST_1989,BRCA
TEST_1990,ACC
TEST_1991,COAD
TEST_1992,BRCA
TEST_1993,BRCA
TEST_1994,STES
TEST_1995,COAD
TEST_1996,COAD
TEST_1997,THCA
TEST_1998,GBMLGG
TEST_1999,STES
TEST_2000,COAD
TEST_2001,PAAD
TEST_2002,BRCA
TEST_2003,PAAD
TEST_2004,COAD
TEST_2005,BRCA
TEST_2006,BRCA
TEST_2007,PRAD
TEST_2008,BRCA
TEST_2009,BRCA
TEST_2010,PCPG
TEST_2011,COAD
TEST_2012,KIPAN
TEST_2013,ACC
TEST_2014,KIRC
TEST_2015,LAML
TEST_2016,GBMLGG
TEST_2017,LAML
TEST_2018,COAD
TEST_2019,COAD
TEST_2020,COAD
TEST_2021,OV
TEST_2022,KIPAN
TEST_2023,UCEC
TEST_2024,KIPAN
TEST_2025,COAD
TEST_2026,GBMLGG
TEST_2027,GBMLGG
TEST_2028,SKCM
TEST_2029,KIRC
TEST_2030,KIPAN
TEST_2031,STES
TEST_2032,BRCA
TEST_2033,COAD
TEST_2034,COAD
TEST_2035,LAML
TEST_2036,STES
TEST_2037,COAD
TEST_2038,COAD
TEST_2039,KIPAN
TEST_2040,STES
TEST_2041,THYM
TEST_2042,STES
TEST_2043,COAD
TEST_2044,LUAD
TEST_2045,HNSC
TEST_2046,LAML
TEST_2047,OV
TEST_2048,SKCM
TEST_2049,THCA
TEST_2050,PAAD
TEST_2051,LUAD
TEST_2052,BLCA
TEST_2053,COAD
TEST_2054,SKCM
TEST_2055,THCA
TEST_2056,KIRC
TEST_2057,STES
TEST_2058,LUSC
TEST_2059,LAML
TEST_2060,COAD
TEST_2061,COAD
TEST_2062,COAD
TEST_2063,STES
TEST_2064,BRCA
TEST_2065,KIPAN
TEST_2066,BRCA
TEST_2067,COAD
TEST_2068,COAD
TEST_2069,BRCA
TEST_2070,COAD
TEST_2071,KIPAN
TEST_2072,THCA
TEST_2073,SKCM
TEST_2074,THCA
TEST_2075,STES
TEST_2076,COAD
TEST_2077,STES
TEST_2078,STES
TEST_2079,PAAD
TEST_2080,BRCA
TEST_2081,KIRC
TEST_2082,THCA
TEST_2083,KIPAN
TEST_2084,UCEC
TEST_2085,COAD
TEST_2086,KIRC
TEST_2087,COAD
TEST_2088,COAD
TEST_2089,LAML
TEST_2090,COAD
TEST_2091,BRCA
TEST_2092,HNSC
TEST_2093,DLBC
TEST_2094,KIRC
TEST_2095,PRAD
TEST_2096,GBMLGG
TEST_2097,COAD
TEST_2098,BRCA
TEST_2099,HNSC
TEST_2100,GBMLGG
TEST_2101,SKCM
TEST_2102,BLCA
TEST_2103,COAD
TEST_2104,COAD
TEST_2105,COAD
TEST_2106,GBMLGG
TEST_2107,KIRC
TEST_2108,COAD
TEST_2109,COAD
TEST_2110,STES
TEST_2111,COAD
TEST_2112,BRCA
TEST_2113,BRCA
TEST_2114,LAML
TEST_2115,PAAD
TEST_2116,BRCA
TEST_2117,PRAD
TEST_2118,LAML
TEST_2119,COAD
TEST_2120,KIRC
TEST_2121,COAD
TEST_2122,OV
TEST_2123,COAD
TEST_2124,BLCA
TEST_2125,COAD
TEST_2126,BRCA
TEST_2127,BLCA
TEST_2128,OV
TEST_2129,BRCA
TEST_2130,COAD
TEST_2131,GBMLGG
TEST_2132,LAML
TEST_2133,COAD
TEST_2134,KIRC
TEST_2135,COAD
TEST_2136,LUAD
TEST_2137,SKCM
TEST_2138,STES
TEST_2139,LUAD
TEST_2140,STES
TEST_2141,STES
TEST_2142,COAD
TEST_2143,LUAD
TEST_2144,HNSC
TEST_2145,COAD
TEST_2146,KIPAN
TEST_2147,BRCA
TEST_2148,COAD
TEST_2149,COAD
TEST_2150,LAML
TEST_2151,PRAD
TEST_2152,COAD
TEST_2153,LAML
TEST_2154,BRCA
TEST_2155,ACC
TEST_2156,OV
TEST_2157,OV
TEST_2158,PCPG
TEST_2159,UCEC
TEST_2160,HNSC
TEST_2161,STES
TEST_2162,STES
TEST_2163,GBMLGG
TEST_2164,BRCA
TEST_2165,GBMLGG
TEST_2166,SKCM
TEST_2167,GBMLGG
TEST_2168,COAD
TEST_2169,BLCA
TEST_2170,OV
TEST_2171,LIHC
TEST_2172,COAD
TEST_2173,SKCM
TEST_2174,KIPAN
TEST_2175,BRCA
TEST_2176,LUAD
TEST_2177,SKCM
TEST_2178,GBMLGG
TEST_2179,BRCA
TEST_2180,COAD
TEST_2181,SKCM
TEST_2182,KIRC
TEST_2183,BRCA
TEST_2184,KIPAN
TEST_2185,BRCA
TEST_2186,BRCA
TEST_2187,COAD
TEST_2188,KIRC
TEST_2189,STES
TEST_2190,THCA
TEST_2191,SARC
TEST_2192,PRAD
TEST_2193,LUAD
TEST_2194,COAD
TEST_2195,STES
TEST_2196,STES
TEST_2197,COAD
TEST_2198,STES
TEST_2199,SKCM
TEST_2200,COAD
TEST_2201,SARC
TEST_2202,STES
TEST_2203,COAD
TEST_2204,LUAD
TEST_2205,LAML
TEST_2206,BLCA
TEST_2207,KIPAN
TEST_2208,COAD
TEST_2209,COAD
TEST_2210,KIPAN
TEST_2211,OV
TEST_2212,SARC
TEST_2213,PRAD
TEST_2214,UCEC
TEST_2215,STES
TEST_2216,LUAD
TEST_2217,COAD
TEST_2218,BRCA
TEST_2219,COAD
TEST_2220,BRCA
TEST_2221,LGG
TEST_2222,PRAD
TEST_2223,HNSC
TEST_2224,KIPAN
TEST_2225,UCEC
TEST_2226,STES
TEST_2227,STES
TEST_2228,COAD
TEST_2229,UCEC
TEST_2230,BRCA
TEST_2231,COAD
TEST_2232,KIPAN
TEST_2233,THCA
TEST_2234,COAD
TEST_2235,LUAD
TEST_2236,BLCA
TEST_2237,COAD
TEST_2238,GBMLGG
TEST_2239,OV
TEST_2240,LIHC
TEST_2241,GBMLGG
TEST_2242,COAD
TEST_2243,SARC
TEST_2244,COAD
TEST_2245,KIPAN
TEST_2246,STES
TEST_2247,SARC
TEST_2248,BRCA
TEST_2249,HNSC
TEST_2250,COAD
TEST_2251,BRCA
TEST_2252,LIHC
TEST_2253,COAD
TEST_2254,SARC
TEST_2255,PRAD
TEST_2256,OV
TEST_2257,LUAD
TEST_2258,BRCA
TEST_2259,COAD
TEST_2260,BRCA
TEST_2261,UCEC
TEST_2262,LGG
TEST_2263,THCA
TEST_2264,UCEC
TEST_2265,STES
TEST_2266,STES
TEST_2267,BLCA
TEST_2268,THCA
TEST_2269,COAD
TEST_2270,STES
TEST_2271,BRCA
TEST_2272,LUAD
TEST_2273,UCEC
TEST_2274,LAML
TEST_2275,TGCT
TEST_2276,LGG
TEST_2277,LUAD
TEST_2278,BRCA
TEST_2279,PRAD
TEST_2280,COAD
TEST_2281,LAML
TEST_2282,STES
TEST_2283,COAD
TEST_2284,CESC
TEST_2285,COAD
TEST_2286,HNSC
TEST_2287,OV
TEST_2288,BRCA
TEST_2289,LUAD
TEST_2290,COAD
TEST_2291,DLBC
TEST_2292,LAML
TEST_2293,BRCA
TEST_2294,LUAD
TEST_2295,BRCA
TEST_2296,COAD
TEST_2297,LUAD
TEST_2298,COAD
TEST_2299,STES
TEST_2300,LUAD
TEST_2301,COAD
TEST_2302,COAD
TEST_2303,BRCA
TEST_2304,COAD
TEST_2305,STES
TEST_2306,UCEC
TEST_2307,GBMLGG
TEST_2308,LGG
TEST_2309,BLCA
TEST_2310,HNSC
TEST_2311,LUAD
TEST_2312,SKCM
TEST_2313,LIHC
TEST_2314,KIPAN
TEST_2315,LUAD
TEST_2316,COAD
TEST_2317,PRAD
TEST_2318,STES
TEST_2319,THCA
TEST_2320,LUAD
TEST_2321,COAD
TEST_2322,PRAD
TEST_2323,KIPAN
TEST_2324,KIRC
TEST_2325,LAML
TEST_2326,PRAD
TEST_2327,STES
TEST_2328,TGCT
TEST_2329,SKCM
TEST_2330,STES
TEST_2331,COAD
TEST_2332,LUAD
TEST_2333,BRCA
TEST_2334,KIPAN
TEST_2335,BRCA
TEST_2336,COAD
TEST_2337,KIRC
TEST_2338,HNSC
TEST_2339,BLCA
TEST_2340,LAML
TEST_2341,BRCA
TEST_2342,COAD
TEST_2343,LUAD
TEST_2344,KIPAN
TEST_2345,LUSC
TEST_2346,BRCA
TEST_2347,STES
TEST_2348,SKCM
TEST_2349,BLCA
TEST_2350,LUSC
TEST_2351,GBMLGG
TEST_2352,STES
TEST_2353,OV
TEST_2354,COAD
TEST_2355,BRCA
TEST_2356,KIPAN
TEST_2357,STES
TEST_2358,BRCA
TEST_2359,KIRC
TEST_2360,BLCA
TEST_2361,STES
TEST_2362,BLCA
TEST_2363,PRAD
TEST_2364,COAD
TEST_2365,COAD
TEST_2366,KIPAN
TEST_2367,CESC
TEST_2368,COAD
TEST_2369,STES
TEST_2370,BLCA
TEST_2371,LUAD
TEST_2372,BRCA
TEST_2373,KIRC
TEST_2374,OV
TEST_2375,BRCA
TEST_2376,COAD
TEST_2377,COAD
TEST_2378,THCA
TEST_2379,BRCA
TEST_2380,CESC
TEST_2381,BRCA
TEST_2382,OV
TEST_2383,LAML
TEST_2384,KIPAN
TEST_2385,BRCA
TEST_2386,COAD
TEST_2387,COAD
TEST_2388,COAD
TEST_2389,LUAD
TEST_2390,PRAD
TEST_2391,HNSC
TEST_2392,OV
TEST_2393,PRAD
TEST_2394,BRCA
TEST_2395,BRCA
TEST_2396,HNSC
TEST_2397,STES
TEST_2398,COAD
TEST_2399,BRCA
TEST_2400,COAD
TEST_2401,COAD
TEST_2402,BRCA
TEST_2403,GBMLGG
TEST_2404,LGG
TEST_2405,KIPAN
TEST_2406,THCA
TEST_2407,COAD
TEST_2408,STES
TEST_2409,COAD
TEST_2410,PRAD
TEST_2411,KIPAN
TEST_2412,LAML
TEST_2413,COAD
TEST_2414,BRCA
TEST_2415,COAD
TEST_2416,STES
TEST_2417,COAD
TEST_2418,SARC
TEST_2419,COAD
TEST_2420,COAD
TEST_2421,COAD
TEST_2422,LGG
TEST_2423,OV
TEST_2424,PCPG
TEST_2425,COAD
TEST_2426,KIPAN
